feature,coefficient,abs_coefficient
success_rate,0.08709067359859086,0.08709067359859086
question_count,-0.08058334647261937,0.08058334647261937
wrong_reasoning_count,0.07677113721335962,0.07677113721335962
assistant_steps_to_first_tool_call,0.07361182245760882,0.07361182245760882
thought_count,-0.06848770865990425,0.06848770865990425
planning_statement_count,-0.06524150734632514,0.06524150734632514
verification_marker_ratio,-0.0484252848737882,0.0484252848737882
assistant_steps_to_first_reasoning,0.045471398980909815,0.045471398980909815
steps_to_first_reasoning,0.045471398980909815,0.045471398980909815
misunderstood_tool_count,0.04403424962657353,0.04403424962657353
steps_to_first_tool_call,-0.03939715606637294,0.03939715606637294
tool_execution_duration,-0.038934704997597304,0.038934704997597304
validation_attempt_count,0.03867182629821121,0.03867182629821121
wrong_planning_count,-0.03155558850754728,0.03155558850754728
message_length_std,0.024346412802305904,0.024346412802305904
non_sense_count,-0.012942022904579959,0.012942022904579959
invalid_args_errors,-0.002598220951238623,0.002598220951238623
positive_markers_steps_21_plus,0.0,0.0
negative_markers_steps_21_plus,0.0,0.0
early_negative_rate,0.0,0.0
negative_markers_steps_11_20,0.0,0.0
positive_markers_steps_1_5,0.0,0.0
negative_markers_steps_6_10,0.0,0.0
positive_markers_steps_6_10,0.0,0.0
negative_markers_steps_1_5,0.0,0.0
steps_to_first_positive_marker,0.0,0.0
steps_to_first_negative_marker,0.0,0.0
assistant_steps_to_first_positive_marker,0.0,0.0
assistant_steps_to_first_negative_marker,0.0,0.0
marker_trajectory_slope,0.0,0.0
positive_markers_steps_11_20,0.0,0.0
