respondent_id	Q01	Q02	Q03	Q04	Q05	Q06	Q07	Q08	Q09	Q10	Q11	Q12
dataset_06_00073	5	5	3	4	5	5	3	5	5	3	3	3
dataset_06_00074	4	2	4	1	2	5	2	5	4	2	2	4
dataset_06_00075	3	2	5	5	2	5	4	3	5	3	3	2
dataset_06_00076	5	4	4	4	4	5	4	3	5	3	2	2
dataset_06_00077	5	5	4	5	5	5	5	5	4	3	4	4
dataset_06_00078	5	1	4	2	2	4	2	5	4	4	2	2
dataset_06_00079	5	5	5	5	5	5	5	4	5	5	4	5
dataset_06_00080	3	4	3	2	1	5	2	3	2	3	1	2
dataset_06_00081	3	3	2	2	2	3	3	3	3	2	2	4
dataset_06_00082	2	1	2	2	4	4	5	2	2	2	5	2
dataset_06_00083	4	4	3	2	3	4	3	5	1	3	2	2
dataset_06_00084	2	2	2	2	4	3	3	2	2	3	2	2
dataset_06_00085	4	2	4	3	2	4	3	2	3	1	1	1
dataset_06_00086	4	5	2	2	5	4	5	4	5	3	4	4
dataset_06_00087	3	3	5	4	4	3	4	1	4	1	4	1
dataset_06_00088	2	3	1	2	1	2	3	3	2	1	2	1
dataset_06_00089	4	1	4	4	4	5	3	4	2	2	2	2
dataset_06_00090	5	5	5	3	3	5	2	4	5	3	4	2
dataset_06_00091	5	2	3	3	3	5	3	2	2	3	3	4
dataset_06_00092	5	4	4	4	5	5	5	5	4	4	5	3
dataset_06_00093	2	4	4	3	2	4	3	1	4	1	1	2
dataset_06_00094	5	4	5	4	5	5	5	4	5	5	4	3
dataset_06_00095	2	4	4	1	4	3	3	2	4	2	2	1
dataset_06_00096	5	4	5	5	5	5	4	2	2	3	5	5
dataset_06_00097	3	2	2	2	2	3	1	2	5	1	2	2
dataset_06_00098	2	2	1	1	1	3	2	2	3	1	2	1
dataset_06_00099	5	2	2	1	1	1	1	1	1	1	1	1
dataset_06_00100	5	3	2	3	4	3	3	3	4	1	1	2
dataset_06_00101	1	2	2	1	1	1	1	1	4	1	1	1
dataset_06_00102	4	3	5	4	5	5	4	4	5	3	4	4
dataset_06_00103	5	4	2	4	4	5	5	4	5	3	5	4
dataset_06_00104	3	3	3	2	5	5	2	5	4	2	1	2
dataset_06_00105	4	1	2	1	4	4	2	4	4	3	2	3
dataset_06_00106	5	4	4	2	3	4	3	4	4	1	4	2
dataset_06_00107	4	5	4	3	2	5	4	5	3	2	2	3
dataset_06_00108	4	2	5	2	5	5	4	4	4	3	5	4
dataset_06_00109	3	5	2	2	4	4	5	4	4	2	1	3
dataset_06_00110	5	4	5	4	4	3	2	5	5	5	5	3
dataset_06_00111	5	5	5	3	4	4	5	4	5	5	3	4
dataset_06_00112	4	4	4	4	1	5	4	5	3	2	5	1
dataset_06_00113	3	5	5	3	5	5	4	3	4	3	2	3
dataset_06_00114	4	5	5	3	5	5	5	5	4	2	4	4
dataset_06_00115	5	4	4	2	1	5	4	5	4	4	2	4
dataset_06_00116	5	4	4	3	4	5	4	5	4	3	5	3
dataset_06_00117	3	3	5	4	4	5	5	4	3	2	5	2
dataset_06_00118	5	1	5	5	2	3	5	4	5	3	4	4
dataset_06_00119	5	2	5	4	2	5	4	4	5	4	4	5
dataset_06_00120	4	2	1	4	4	4	2	3	3	1	1	1
dataset_06_00121	4	5	3	3	5	4	5	5	5	2	5	2
dataset_06_00122	5	4	4	4	3	5	4	5	5	5	1	5
dataset_06_00123	5	1	4	2	5	5	2	2	4	4	3	3
dataset_06_00124	5	5	4	2	4	5	4	4	5	2	1	3
dataset_06_00125	5	5	5	5	5	5	4	4	5	5	5	5
dataset_06_00126	5	4	5	2	3	5	2	3	5	4	4	2
dataset_06_00127	2	1	2	2	2	5	2	2	4	4	1	1
dataset_06_00128	3	2	4	3	4	2	3	4	4	2	1	1
dataset_06_00129	4	3	2	1	2	4	2	1	4	1	1	2
dataset_06_00130	5	4	3	2	3	5	3	2	5	2	5	2
dataset_06_00131	5	3	2	4	2	4	4	4	4	2	2	1
dataset_06_00132	5	3	5	5	5	5	5	4	5	5	5	3
dataset_06_00133	4	3	2	2	4	4	4	4	4	2	1	3
dataset_06_00134	5	4	4	5	4	4	5	4	5	5	5	2
dataset_06_00135	5	3	5	3	5	5	5	4	5	3	4	2
dataset_06_00136	5	5	5	4	5	5	5	5	5	3	5	5
dataset_06_00137	4	1	3	2	4	5	2	3	5	4	2	4
dataset_06_00138	2	3	2	2	4	5	3	5	4	1	2	4
dataset_06_00139	3	3	1	2	1	3	4	2	3	1	1	2
dataset_06_00140	4	4	5	4	5	5	4	5	4	4	4	4
dataset_06_00141	2	3	5	2	2	5	2	4	4	3	2	2
dataset_06_00142	5	4	4	5	5	5	4	5	2	2	3	4
dataset_06_00143	4	5	5	3	4	4	4	4	5	3	3	1
dataset_06_00144	4	3	2	2	5	4	2	3	1	1	2	3
dataset_06_00145	3	5	5	4	5	5	5	4	5	3	3	3
dataset_06_00146	4	1	5	2	2	5	3	5	2	3	4	3
dataset_06_00147	5	5	3	5	5	5	5	5	5	3	5	4
dataset_06_00148	5	4	4	5	5	5	5	4	5	5	5	4
dataset_06_00149	4	3	4	2	4	3	4	2	5	2	4	2
dataset_06_00150	4	2	3	5	4	5	2	2	3	2	2	2
dataset_06_00151	4	4	4	4	4	5	5	4	4	2	5	2
dataset_06_00152	3	2	4	3	4	5	5	3	4	4	5	2
dataset_06_00153	5	5	5	4	5	5	4	5	5	5	5	4
dataset_06_00154	4	2	4	5	4	5	4	4	4	3	5	3
dataset_06_00155	4	4	4	2	4	5	5	3	4	2	5	4
dataset_06_00156	5	4	4	3	4	4	5	1	2	4	2	3
dataset_06_00157	3	1	2	1	2	2	4	4	3	1	1	1
dataset_06_00158	5	5	4	5	3	5	4	5	5	4	3	4
dataset_06_00159	3	5	2	1	5	5	5	3	5	1	2	2
dataset_06_00160	5	5	5	4	4	5	5	5	5	5	3	3
dataset_06_00161	1	1	2	4	3	3	3	5	4	1	2	4
dataset_06_00162	5	2	2	3	3	2	3	5	3	1	1	2
dataset_06_00163	4	5	2	5	2	5	5	3	4	1	3	4
dataset_06_00164	5	3	4	1	2	5	2	4	3	5	5	5
dataset_06_00165	3	2	2	2	4	3	3	4	2	2	3	3
dataset_06_00166	3	2	1	1	1	3	3	2	2	1	1	2
dataset_06_00167	5	5	4	3	3	4	4	5	2	1	5	2
dataset_06_00168	4	3	2	1	2	4	4	3	4	1	1	1
dataset_06_00169	5	2	5	4	2	5	4	2	2	3	2	4
dataset_06_00170	5	4	5	5	4	5	4	5	5	4	5	2
dataset_06_00171	4	4	4	1	5	5	5	4	4	4	2	3
dataset_06_00172	4	4	2	1	4	4	2	4	4	5	3	2
dataset_06_00173	4	2	4	3	5	4	3	5	4	4	3	2
dataset_06_00174	4	2	5	3	4	4	5	4	3	2	4	1
dataset_06_00175	5	3	5	5	5	5	5	5	5	5	5	5
dataset_06_00176	5	5	5	3	4	4	4	4	3	1	4	1
dataset_06_00177	4	3	3	3	3	3	4	4	3	3	3	4
dataset_06_00178	4	1	3	5	3	4	5	4	4	2	1	3
dataset_06_00179	3	2	4	4	4	5	2	2	4	2	4	4
dataset_06_00180	5	3	4	3	4	3	5	3	4	4	1	3
dataset_06_00181	4	2	2	4	3	2	2	2	4	2	1	1
dataset_06_00182	4	2	4	2	3	4	2	2	2	4	1	3
dataset_06_00183	5	5	5	5	4	4	5	5	3	1	5	5
dataset_06_00184	4	5	5	2	4	4	3	2	3	3	2	3
dataset_06_00185	2	2	3	3	5	2	4	3	3	2	2	2
dataset_06_00186	4	3	4	2	4	3	3	3	5	3	5	4
dataset_06_00187	5	2	4	2	3	5	5	5	4	4	5	5
dataset_06_00188	4	5	5	4	3	5	4	4	5	4	5	2
dataset_06_00189	1	2	2	2	1	2	2	2	2	1	1	1
dataset_06_00190	5	2	5	3	5	5	5	5	5	4	4	3
dataset_06_00191	4	1	3	2	1	4	2	1	4	2	2	2
dataset_06_00192	4	2	2	2	4	4	2	2	4	3	1	3
dataset_06_00193	2	4	3	3	4	2	4	4	2	2	1	2
dataset_06_00194	2	4	3	3	2	2	1	1	4	1	1	1
dataset_06_00195	3	4	3	4	1	4	3	5	5	3	1	2
dataset_06_00196	4	2	5	2	3	5	4	4	4	4	2	4
dataset_06_00197	5	4	5	2	1	5	5	2	5	3	3	5
dataset_06_00198	4	4	2	2	4	3	4	4	3	2	4	2
dataset_06_00199	4	4	4	3	3	5	5	4	5	3	5	5
dataset_06_00200	5	5	5	4	5	5	5	5	5	5	5	5
dataset_06_00201	5	5	5	3	2	5	5	5	5	5	4	3
dataset_06_00202	4	4	4	2	2	3	3	3	2	3	3	2
dataset_06_00203	4	4	4	2	5	3	5	3	3	4	5	4
dataset_06_00204	4	3	3	3	3	5	4	5	4	2	5	2
dataset_06_00205	5	4	2	2	4	3	4	4	4	4	2	1
dataset_06_00206	5	5	5	2	4	5	3	3	4	5	4	2
dataset_06_00207	5	5	5	5	5	5	5	5	5	5	3	5
dataset_06_00208	4	4	1	3	4	4	4	2	2	2	4	2
dataset_06_00209	5	4	3	4	4	5	5	4	5	2	5	4
dataset_06_00210	5	5	2	2	5	5	5	4	5	5	5	3
dataset_06_00211	4	5	5	3	4	5	5	5	5	5	3	3
dataset_06_00212	4	3	2	3	2	3	4	4	5	1	4	1
dataset_06_00213	4	4	4	3	1	5	4	3	5	2	4	3
dataset_06_00214	4	3	1	2	4	4	2	4	3	1	2	2
dataset_06_00215	5	5	5	4	5	5	5	4	5	5	4	4
dataset_06_00216	5	5	5	5	5	5	5	5	5	5	5	3
dataset_06_00217	5	4	5	4	4	5	4	5	4	5	5	5
dataset_06_00218	2	3	1	2	2	3	4	3	3	1	1	1
dataset_06_00219	4	2	5	2	3	5	5	3	3	2	2	3
dataset_06_00220	4	4	4	2	4	5	4	4	5	4	2	3
dataset_06_00221	4	4	4	5	1	4	4	2	3	2	2	2
dataset_06_00222	1	1	2	1	1	4	2	4	2	1	1	2
dataset_06_00223	4	1	3	3	2	5	4	4	3	1	4	4
dataset_06_00224	5	5	5	4	5	5	5	5	4	4	2	3
dataset_06_00225	4	3	4	4	5	4	3	5	4	3	3	4
dataset_06_00226	4	5	4	5	5	5	5	5	4	3	5	4
dataset_06_00227	4	3	1	1	1	1	1	2	1	1	1	1
dataset_06_00228	4	2	2	3	3	4	1	2	5	1	1	1
dataset_06_00229	2	1	2	3	3	2	5	2	1	2	1	2
dataset_06_00230	2	5	4	3	2	3	5	2	5	3	3	2
dataset_06_00231	5	5	5	5	4	5	5	5	5	5	5	5
dataset_06_00232	3	3	3	3	2	2	5	3	2	2	2	3
dataset_06_00233	5	2	1	2	3	4	3	4	4	3	4	2
dataset_06_00234	1	1	1	1	1	2	1	1	1	1	1	1
dataset_06_00235	5	2	5	2	5	5	3	2	3	3	2	2
dataset_06_00236	3	3	5	4	5	5	4	5	4	2	4	4
dataset_06_00237	4	4	2	3	4	3	4	3	5	1	4	3
dataset_06_00238	5	4	4	3	3	5	4	4	4	4	3	3
dataset_06_00239	3	3	4	3	4	4	4	3	5	4	3	2
dataset_06_00240	4	4	1	2	2	2	2	1	2	1	4	3
dataset_06_00241	4	2	5	4	4	4	4	2	5	2	3	4
dataset_06_00242	5	5	5	3	5	5	5	5	5	5	5	5
dataset_06_00243	4	1	2	5	4	4	3	3	3	1	4	2
dataset_06_00244	5	4	4	2	3	4	5	2	4	1	3	4
dataset_06_00245	5	3	5	3	3	5	5	5	5	3	5	2
dataset_06_00246	4	1	2	1	2	4	5	2	2	2	2	2
dataset_06_00247	5	4	4	1	4	3	4	5	4	1	5	5
dataset_06_00248	4	5	5	3	5	4	5	5	3	5	1	5
dataset_06_00249	5	4	5	2	3	4	4	2	4	5	4	2
dataset_06_00250	4	4	4	4	4	5	4	4	5	5	3	2
dataset_06_00251	4	3	2	2	2	2	4	1	4	1	1	2
dataset_06_00252	4	3	4	4	5	5	3	5	4	3	4	3
dataset_06_00253	5	5	5	5	5	5	5	5	5	5	5	5
dataset_06_00254	5	5	5	4	4	5	5	5	5	5	3	3
dataset_06_00255	4	4	4	5	5	4	4	4	4	2	4	2
dataset_06_00256	4	4	2	2	5	2	4	2	4	1	1	4
dataset_06_00257	5	5	5	3	5	5	5	4	4	2	4	4
dataset_06_00258	3	4	4	2	5	5	4	3	2	3	5	2
dataset_06_00259	5	5	5	4	5	4	5	3	5	4	5	5
dataset_06_00260	4	2	4	4	1	4	2	2	4	2	2	1
dataset_06_00261	4	4	4	1	4	5	4	4	3	2	2	1
dataset_06_00262	5	3	5	5	5	5	5	5	5	5	5	5
dataset_06_00263	5	4	5	3	3	5	5	3	5	3	3	2
dataset_06_00264	5	4	5	4	5	5	5	2	5	5	4	5
dataset_06_00265	4	4	4	5	4	3	3	2	4	2	1	2
dataset_06_00266	5	4	4	2	4	4	5	1	5	4	2	4
dataset_06_00267	3	3	1	3	5	5	2	4	5	2	2	3
dataset_06_00268	1	1	1	2	4	3	4	4	2	1	1	1
dataset_06_00269	1	1	1	2	2	5	3	2	1	1	4	4
dataset_06_00270	5	4	4	2	4	5	3	5	4	3	4	3
dataset_06_00271	4	2	3	3	2	4	4	3	4	3	1	1
dataset_06_00272	2	4	1	2	4	4	3	2	4	1	4	1
dataset_06_00273	5	3	4	3	5	5	4	4	4	3	3	2
dataset_06_00274	5	2	5	3	4	3	3	3	4	2	3	2
dataset_06_00275	5	3	2	4	3	5	5	5	4	3	3	3
dataset_06_00276	5	4	4	4	5	5	5	5	5	3	5	5
dataset_06_00277	5	5	5	5	5	5	5	4	5	5	5	5
dataset_06_00278	5	4	5	5	4	2	1	2	4	3	1	3
dataset_06_00279	5	5	5	5	5	5	5	5	5	5	5	5
dataset_06_00280	5	2	4	5	4	5	5	3	5	2	3	5
dataset_06_00281	4	1	4	2	2	5	3	2	3	2	1	1
dataset_06_00282	2	2	4	1	4	3	1	1	4	1	1	1
dataset_06_00283	4	4	4	5	5	5	5	5	4	4	4	3
dataset_06_00284	4	4	3	2	3	5	4	5	4	2	2	1
dataset_06_00285	5	5	5	5	5	5	5	5	5	5	5	4
dataset_06_00286	3	1	4	1	2	4	4	5	2	2	2	2
dataset_06_00287	4	5	3	3	4	4	5	2	4	5	2	2
dataset_06_00288	4	2	2	1	2	2	2	2	2	2	2	3
dataset_06_00289	2	3	2	2	3	2	1	1	2	3	1	1
dataset_06_00290	2	2	4	2	1	2	2	2	2	1	1	1
dataset_06_00291	5	2	5	3	4	4	4	4	5	2	2	2
dataset_06_00292	2	4	2	2	4	4	3	2	4	2	2	1
dataset_06_00293	4	1	4	1	4	3	4	3	3	1	3	3
dataset_06_00294	5	5	5	5	5	5	4	5	5	4	4	3
dataset_06_00295	5	3	5	5	5	5	5	5	4	4	5	5
dataset_06_00296	4	4	2	2	4	5	4	4	1	3	4	2
dataset_06_00297	4	2	4	5	4	3	2	2	5	2	2	2
dataset_06_00298	5	5	3	4	4	5	4	2	3	3	5	4
dataset_06_00299	5	4	5	3	4	5	5	5	3	2	5	5
dataset_06_00300	3	2	3	1	4	5	2	2	4	4	5	4
dataset_06_00301	5	4	4	2	5	5	2	3	5	4	2	2
dataset_06_00302	3	1	1	2	4	4	3	4	5	2	2	2
dataset_06_00303	2	2	2	3	4	4	1	2	4	1	2	1
dataset_06_00304	5	5	2	3	5	5	2	4	4	2	3	4
dataset_06_00305	4	4	2	3	3	2	3	3	2	2	1	1
dataset_06_00306	2	3	4	2	4	5	4	2	3	4	4	3
dataset_06_00307	3	3	3	2	4	4	5	5	5	2	3	3
dataset_06_00308	5	1	1	3	3	5	3	2	4	2	2	1
dataset_06_00309	5	3	3	3	5	5	5	4	5	3	4	4
dataset_06_00310	4	1	4	4	3	4	4	4	4	2	2	2
dataset_06_00311	5	4	4	4	4	5	4	4	4	2	4	1
dataset_06_00312	5	5	4	2	4	5	4	5	4	4	4	5
dataset_06_00313	2	2	5	3	2	4	3	2	3	3	2	2
dataset_06_00314	3	1	3	3	1	3	4	4	4	1	4	4
dataset_06_00315	5	5	4	4	5	5	3	5	4	2	4	5
dataset_06_00316	1	2	2	1	4	5	2	4	4	1	1	2
dataset_06_00317	5	4	5	4	5	5	5	5	5	5	5	5
dataset_06_00318	5	5	3	3	4	4	3	3	4	3	5	2
dataset_06_00319	4	4	4	2	3	2	1	4	2	4	2	4
dataset_06_00320	3	5	5	3	5	5	5	5	5	5	5	4
dataset_06_00321	4	5	4	2	4	2	4	2	4	1	4	1
dataset_06_00322	2	3	3	4	4	3	2	3	1	5	2	4
dataset_06_00323	5	2	3	5	3	5	4	3	5	2	2	4
dataset_06_00324	5	4	4	3	4	5	5	5	5	3	5	5
dataset_06_00325	4	2	5	2	5	4	4	2	4	3	4	2
dataset_06_00326	3	2	3	4	3	5	4	3	2	2	2	3
dataset_06_00327	4	5	4	3	4	5	4	4	4	3	4	3
dataset_06_00328	5	4	5	2	4	5	4	2	4	5	4	2
dataset_06_00329	3	4	1	4	3	3	2	4	2	1	1	1
dataset_06_00330	4	4	5	4	4	4	2	4	4	2	2	4
dataset_06_00331	3	4	3	3	4	4	3	2	4	4	3	1
dataset_06_00332	5	5	4	5	5	5	5	4	5	2	3	4
dataset_06_00333	5	5	5	3	5	5	5	5	5	5	3	5
dataset_06_00334	1	2	1	1	1	1	2	1	2	1	2	2
dataset_06_00335	4	2	4	3	3	5	3	3	5	3	2	4
dataset_06_00336	5	4	5	4	5	5	4	5	5	5	5	5
dataset_06_00337	5	2	3	5	3	5	5	4	4	3	4	2
dataset_06_00338	5	3	5	2	3	5	5	2	5	5	2	2
dataset_06_00339	5	4	5	3	2	4	4	3	3	2	1	5
dataset_06_00340	5	5	4	4	4	5	5	5	4	4	3	4
dataset_06_00341	2	2	5	2	3	5	2	3	5	4	2	3
dataset_06_00342	4	2	3	3	4	4	4	3	4	5	1	4
dataset_06_00343	3	4	5	4	3	4	5	3	4	5	2	3
dataset_06_00344	5	2	3	4	5	4	5	5	5	3	2	4
dataset_06_00345	4	2	2	2	5	4	2	3	4	3	4	1
dataset_06_00346	5	5	5	5	5	5	5	5	5	5	5	5
dataset_06_00347	5	5	4	4	5	5	5	5	5	2	5	5
dataset_06_00348	2	3	1	3	3	4	4	5	4	2	4	2
dataset_06_00349	4	4	4	3	5	5	2	3	4	4	3	3
dataset_06_00350	4	1	4	3	4	4	2	2	2	2	4	2
dataset_06_00351	5	2	4	4	4	3	3	3	5	2	5	2
dataset_06_00352	5	2	3	3	3	5	3	5	3	2	2	2
dataset_06_00353	4	3	4	3	5	5	3	4	3	2	1	1
dataset_06_00354	5	2	3	4	4	4	5	5	5	2	3	4
dataset_06_00355	5	2	3	2	4	3	2	3	2	2	2	2
dataset_06_00356	4	4	3	5	5	4	3	1	4	3	5	2
dataset_06_00357	5	5	5	4	4	5	5	3	5	4	4	5
dataset_06_00358	4	2	2	3	4	2	4	4	4	2	1	1
dataset_06_00359	3	5	5	1	4	2	1	1	4	2	2	2
dataset_06_00360	4	3	4	5	5	2	2	4	5	3	2	2
dataset_06_00361	3	1	5	4	4	5	4	4	4	4	3	2
dataset_06_00362	5	4	4	5	4	4	4	5	4	2	1	1
dataset_06_00363	4	3	4	5	4	4	4	2	4	2	3	2
dataset_06_00364	4	3	2	4	3	3	4	4	4	2	4	2
dataset_06_00365	4	2	4	3	2	5	4	4	4	1	2	4
dataset_06_00366	5	2	3	5	5	5	5	3	3	2	5	3
dataset_06_00367	5	2	2	2	4	3	4	4	2	1	4	2
dataset_06_00368	4	5	5	3	5	4	5	2	5	1	4	3
dataset_06_00369	5	2	4	4	2	5	1	5	4	5	2	3
dataset_06_00370	5	4	3	3	4	5	3	3	3	2	5	3
dataset_06_00371	2	4	4	4	5	3	3	4	4	2	2	2
dataset_06_00372	5	5	5	5	3	5	5	5	5	5	5	4
dataset_06_00373	3	4	1	5	3	5	4	3	4	2	4	2
dataset_06_00374	2	2	2	2	2	3	2	2	3	2	2	2
dataset_06_00375	5	2	4	3	5	5	5	5	4	4	4	4
dataset_06_00376	5	5	5	5	5	5	5	2	5	4	5	3
dataset_06_00377	3	5	2	3	4	4	4	4	5	2	4	1
dataset_06_00378	5	3	4	2	4	4	2	4	3	4	4	5
dataset_06_00379	4	3	3	2	4	4	4	4	4	2	5	4
dataset_06_00380	5	1	2	3	2	5	4	4	2	3	1	3
dataset_06_00381	4	5	4	4	4	5	4	5	4	4	4	5
dataset_06_00382	2	1	3	2	2	3	2	2	3	1	1	1
dataset_06_00383	4	2	4	2	3	2	4	2	4	2	2	2
dataset_06_00384	5	4	5	4	4	5	5	3	5	2	2	2
dataset_06_00385	4	1	1	3	5	5	3	3	4	2	1	2
dataset_06_00386	4	1	4	4	2	4	4	5	3	4	4	4
dataset_06_00387	4	4	2	3	4	5	1	4	3	3	5	3
dataset_06_00388	3	1	2	1	3	2	3	2	1	1	1	1
dataset_06_00389	4	2	3	2	2	4	1	2	3	2	2	2
dataset_06_00390	4	4	5	3	5	4	3	3	5	4	5	4
dataset_06_00391	3	2	3	3	2	3	2	5	4	1	2	2
dataset_06_00392	5	4	4	3	5	5	3	3	5	3	5	3
dataset_06_00393	5	3	5	2	5	4	5	5	5	3	5	4
dataset_06_00394	5	4	5	4	3	4	5	5	4	3	4	5
dataset_06_00395	5	3	5	4	4	5	4	4	4	3	3	4
dataset_06_00396	2	1	4	1	4	4	3	2	5	3	1	4
dataset_06_00397	3	2	4	4	5	5	4	5	4	5	5	2
dataset_06_00398	5	5	5	4	5	5	5	5	5	5	5	5
dataset_06_00399	5	2	2	2	2	4	4	2	5	1	1	1
dataset_06_00400	4	4	4	4	1	5	5	2	3	4	4	4
dataset_06_00401	5	4	4	4	4	4	5	2	4	4	2	2
dataset_06_00402	5	5	5	5	4	5	3	5	5	4	5	5
dataset_06_00403	2	2	4	4	5	4	3	4	1	4	4	2
dataset_06_00404	4	4	5	2	4	5	4	4	5	5	5	3
dataset_06_00405	4	4	4	3	2	4	2	2	4	2	4	2
dataset_06_00406	4	4	4	4	2	4	4	4	5	2	2	1
dataset_06_00407	5	3	5	5	4	5	4	2	4	4	5	5
dataset_06_00408	1	1	2	2	3	2	2	2	2	1	1	1
dataset_06_00409	4	2	4	2	3	4	3	5	4	1	5	2
dataset_06_00410	3	2	4	4	4	4	4	4	4	1	2	1
dataset_06_00411	5	5	3	2	2	5	4	5	5	2	2	4
dataset_06_00412	4	5	4	4	2	4	5	4	4	5	1	4
dataset_06_00413	5	5	5	4	4	5	3	2	5	4	5	5
dataset_06_00414	2	3	4	4	5	4	4	4	4	1	5	3
dataset_06_00415	5	4	5	4	3	5	5	4	4	5	5	4
dataset_06_00416	5	5	5	5	5	5	5	5	5	5	5	3
dataset_06_00417	4	5	4	3	4	4	2	5	4	3	2	2
dataset_06_00418	5	4	3	3	5	3	5	2	5	3	2	2
dataset_06_00419	5	5	5	4	5	5	5	5	5	5	5	4
